,Unnamed: 0,event_id,primary_act_id,secondary_act_id,purch_party_lkup_id,event_name,primary_act_name,major_cat_name,minor_cat_name,la_event_type_cat,event_disp_name,ticket_text,tickets_purchased_qty,trans_face_val_amt,delivery_type_cd,event_date_time,event_dt,onsale_dt,sales_ord_create_dttm,sales_ord_tran_dt,print_dt,timezn_nm,venue_city,venue_state,venue_postal_cd_sgmt_1,print_flg,la_valid_tkt_event_flg,fin_mkt_nm,web_session_cookie_val,age_yr,income_amt,edu_val,edu_1st_indv_val,edu_2nd_indv_val,adults_in_hh_num,married_ind,child_present_ind,home_owner_ind,occpn_val,dist_to_ven
3215,3216,2a9492750fa3afc4985f,ea6991e953477c0bb31f,b85143bf51323b72e53c,d7ab7e0da856f6d845c5,Dodge Theatre Adams Street Parking - hippiefest,Dodge Theatre Parking,MISC,PARKING,PARKING,Dodge Theatre Adams Street Parking - hippiefest,"ADAMS STREET GARAGE%GOOD ONLY JULY 11,2008%DODGE THEATRE PARKING PASS%ENTER AT 4TH AVE & ADAMS%HIPPIEFEST%GARAGE OPENS AT 6:00 PM",1,9.0,BWC,2008-07-12 01:00:00,2008-07-11,2008-04-10,2008-06-26 00:00:00,2008-06-26,2008-06-30,MST,PHOENIX,ARIZONA,85003,T ,N ,Arizona,d7ab7e0da856f6d845c5,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,9.0
3224,3225,d37e8e9a697a6ff5aecc,4b677c3f5bec71eec8d1,b85143bf51323b72e53c,b4ee9b89921855cf3ad4,Premier Parking: Toby Keith,Parking Event,MISC,PARKING,PARKING,Premier Parking: Toby Keith,DISPLAY TO PARK ATTENDANT%PREMIER%FRONT GATE PARKING%GOOD FOR THIS DATE ONLY%TWC MUSIC PAVILION%SAT JUN 21 2008 7:30PM,1,25.0,TicketFast,2008-06-21 23:30:00,2008-06-21,2008-04-05,2008-05-07 00:00:00,2008-05-07,2008-05-10,EST,RALEIGH,NORTH CAROLINA,27610,T ,N ,Raleigh,b4ee9b89921855cf3ad4,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,8.0
3242,3243,cf9404b86599274552e0,dce08e99e3ce7d2149f3,b85143bf51323b72e53c,d93bac37bb7c6be8e90e,Vip Parking Aarons Amphitheatre At Lakewood: Depeche Mode,Aaron's Amphitheatre at Lakewood Parking,MISC,PARKING,PARKING,Vip Parking Aarons Amphitheatre At Lakewood: Depeche Mode,**NOT VALID FOR CONCERT**%**VIP PARKING ONLY**%AARON'S AMP. AT LAKEWOOD%DEPECHE MODE%ENTER ON PRYOR ROAD%TUE SEP 01 2009  7:30PM,1,25.0,TicketFast,2009-09-01 23:30:00,2009-09-01,2009-03-14,2009-04-12 00:00:00,2009-04-12,2009-08-31,EST,ATLANTA,GEORGIA,30315,T ,N ,Atlanta,d93bac37bb7c6be8e90e,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,26.0
3259,3260,b5141efc7fe70f889461,43f0436b905bfa7c2eec,b85143bf51323b72e53c,1b40c2a4822d78da54d7,Premier Parking : jimmy buffett & the coral reefer band,XFINITY Center Mansfield Premier Parking,MISC,PARKING,PARKING,Premier Parking : jimmy buffett & the coral reefer band,"VALID FOR PARKING ONLY%PREMIER PARKING%TWEETER CTR, MANSFIELD%PARKING FOR JIMMY BUFFETT%LOT OPENS 3 HOURS PRIOR%THU AUG 10, 2006 8:00PM",1,30.0,TicketFast,2006-08-11 00:00:00,2006-08-10,2006-03-11,2006-03-11 00:00:00,2006-03-11,2006-03-13,EST,MANSFIELD,MASSACHUSETTS,02048,T ,N ,Boston,1b40c2a4822d78da54d7,70.0,200000.0,Missing,College,College,5.0,1.0,0.0,1.0,Missing,158.1888544891641
3260,3261,7e046b24c728ced2636f,a0ed82451f57a8914eba,b85143bf51323b72e53c,866f4286d7b0543a4e9c,John Mayer: Jones Beach Theater Premier Parking,Nikon At Jones Beach Theater Premier Parking,MISC,PARKING,PARKING,John Mayer: Jones Beach Theater Premier Parking,"THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%NIKON AT%JONES BEACH THEATER%WED JUL 9, 2008 7:00PM",1,15.0,Mail,2008-07-09 23:00:00,2008-07-09,2008-04-19,2008-04-12 00:00:00,2008-04-12,2008-04-17,EST,WANTAGH,NEW YORK,11793,T ,N ,New York,866f4286d7b0543a4e9c,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,22.0
3265,3266,c24e5b044a36f2de15fb,5a29f349bfe4d595f521,b85143bf51323b72e53c,25cf3d7b622381cfff09,Klipsch Music Ctr. Ind. Premier Parking,Klipsch Music Ctr. Ind. Premier Parking,MISC,PARKING,PARKING,Klipsch Music Ctr. Ind. Premier Parking,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%BRAD PAISLEY%VERIZON WIRELESS MUSIC CTR%THU JUN 7 2007 7:30PM,1,20.0,TicketFast,2007-06-07 23:30:00,2007-06-07,2007-03-31,2007-05-12 00:00:00,2007-05-11,2007-05-11,CST,NOBLESVILLE,INDIANA,46060,T ,N ,Indiana-Ohio,25cf3d7b622381cfff09,36.0,17500.0,Missing,Missing,Missing,3.0,1.0,0.5615384615384615,1.0,Missing,158.1888544891641
3269,3270,08ce4ec50bd8e257e898,86548c5bce2089a5d311,b85143bf51323b72e53c,c01c99227eca908f5fae,Vip Blossom Music Center Parking : blink 182,Blossom Music Center Premier Parking,MISC,PARKING,PARKING,Vip Blossom Music Center Parking : blink 182,*** PARKING RECEIPT ***%BLINK 182 PARKING%THIS IS NOT A PASS%BLOSSOM MUSIC CENTER%*** RECEIPT ONLY ***%WED SEP 30 2009  6:30PM,1,15.0,Mail,2009-09-30 22:30:00,2009-09-30,2009-05-27,2009-05-29 00:00:00,2009-05-29,2009-06-01,CST,CUYAHOGA FALLS,OHIO,44223,T ,N ,Cleveland,c01c99227eca908f5fae,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,5.0
3275,3276,5a74641d3d581c562b38,002d7347ccac23f064b3,b85143bf51323b72e53c,9c1fdc6bb46f0f528f6f,Premier Parking: Journey,Hollywood Casino Amphitheatre Chicago VIP Parking,MISC,PARKING,PARKING,Premier Parking: Journey,**PREMIER PARKING ONLY**%JOURNEY%TICKET VALID ONLY FOR%***PREMIER PARKING***%FIRST MIDWEST BANK AMP%FRI SEP 12 2008  7:00PM,1,30.0,Mail,2008-09-13 00:00:00,2008-09-12,2008-04-05,2008-06-03 00:00:00,2008-06-02,2008-06-06,CST,TINLEY PARK,ILLINOIS,60477,T ,N ,Chicago,9c1fdc6bb46f0f528f6f,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,17.0
3281,3282,29349d3b2f5d2b084588,43f0436b905bfa7c2eec,b85143bf51323b72e53c,f6992678fd699a3f1888,Premier Parking : counting crows and goo goo dolls,XFINITY Center Mansfield Premier Parking,MISC,PARKING,PARKING,Premier Parking : counting crows and goo goo dolls,"VALID FOR PARKING ONLY%PREMIER PARKING%TWEETER CTR, MANSFIELD%PARKING FOR COUNTING CROWS%LOT OPENS 3 HOURS PRIOR%SAT JUL 29, 2006 7:00PM",1,35.0,TicketFast,2006-07-29 23:00:00,2006-07-29,2006-05-06,2006-07-28 00:00:00,2006-07-28,2006-07-28,EST,MANSFIELD,MASSACHUSETTS,02048,T ,N ,Boston,f6992678fd699a3f1888,28.0,86396.1038961039,Graduate School,Missing,Missing,1.0,0.0,0.5615384615384615,0.9420289855072463,Clerical White Collar,158.1888544891641
3282,3283,27ac2a92ac7157a013c3,abe70eb5c543273c916c,b85143bf51323b72e53c,9118a4277eb7bc314907,Amphitheater At Station Square Pitts. Premier Parking,Amphitheater At Station Square Pitts. Premier Parking,MISC,PARKING,PARKING,Amphitheater At Station Square Pitts. Premier Parking,ENTER WEST LOT AFTER 5PM%PREMIER PARKING PASS%FOR DASHBOARD CONFESSIONAL%PREMIER PARKING*05-AUG-06%CHEVROLET AMPHITHEATRE NOT%RESPONSIBLE FOR ANY LOSSES,1,22.0,Mail,2006-08-05 23:30:00,2006-08-05,2006-05-12,2006-07-05 00:00:00,2006-07-05,2006-07-07,EST,HOMESTEAD,PENNSYLVANIA,15120,T ,N ,Pittsburgh,9118a4277eb7bc314907,24.0,25000.0,Missing,Missing,Missing,1.0,0.0,0.5615384615384615,0.9420289855072463,Missing,158.1888544891641
3287,3288,b1a6871e13fa71b1240a,1c7cd93b0b3ce3eeb70e,b85143bf51323b72e53c,4b52f192e333d0b58a5b,Glen Helen Pavilion Premier Parking: Rock The Bells,Glen Helen L.A. Premier Parking,MISC,PARKING,PARKING,Glen Helen Pavilion Premier Parking: Rock The Bells,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD FOR THIS DATE ONLY%PREMIER PARKING PASS%GLEN HELEN PAVILION%SAT AUG 09 2008  NOON,1,20.0,TicketFast,2008-08-09 19:00:00,2008-08-09,2008-05-10,2008-07-02 00:00:00,2008-07-02,1900-01-01,PST,SAN BERNARDINO,CALIFORNIA,92407,F ,N ,Los Angeles,4b52f192e333d0b58a5b,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,33.0
3293,3294,84a260b1bcd31e2e75a7,1a3e9aecd0617706a794,e2981973281c70939168,b03ccca456838e9d6220,Gorge Camping - sasquatch! festival may 22-26,Gorge Camping,MISC,CAMPING,INVALID,Gorge Camping - sasquatch! festival may 22-26,"%OVERNIGHT C A M P I N G%SASQUATCH!%GORGE CAMPGROUND%GOOD THESE DAYS ONLY%MAY 22 - 25, 2009",1,95.0,Mail,2009-05-23 19:00:00,2009-05-23,2009-02-28,2009-03-15 00:00:00,2009-03-15,2009-03-19,PST,QUINCY,WASHINGTON,98848,T ,N ,Seattle,b03ccca456838e9d6220,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,8.0
3295,3296,228e051040eebfc57baa,13d28970ab6e24717a37,b85143bf51323b72e53c,c674cee0625720ebc9c8,Premier Parking: Sammy Hagar,Germain Amphitheater Col. Premier Parking,MISC,PARKING,PARKING,Premier Parking: Sammy Hagar,ENTER PARKING GATE C ONLY%PREMIER PARKING @ GERMAIN%SAMMY HAGAR%VALID ONLY ON JUN 25 2006%THIS TICKET IS VALID%FOR PARKING ONLY,1,24.0,TicketFast,2006-06-25 20:00:00,2006-06-25,2006-03-18,2006-05-23 00:00:00,2006-05-23,2006-05-23,CST,COLUMBUS,OHIO,43240,T ,N ,Columbus,c674cee0625720ebc9c8,68.0,35000.0,High School,High School,Missing,1.0,0.0,1.0,1.0,Professional Technical,158.1888544891641
3309,3310,86d498ec819a89b1f843,d769ab09a96be5a0b316,b85143bf51323b72e53c,5bec07592428d6f18923,Premier Parking: Counting Crows & maroon 5,Verizon Wireless Amph. Charlotte Premier Parking,MISC,PARKING,PARKING,Premier Parking: Counting Crows & maroon 5,THIS TICKET IS VALID FOR%PREMIER PARKING%COUNTING CROWS/MAROON 5%VERIZON WIRELESS AMPH CHA%HWY 29 TO PAVILION BLVD%MON JUL 28 2008 7:00PM,1,20.0,TicketFast,2008-07-28 23:00:00,2008-07-28,2008-04-11,2008-07-28 00:00:00,2008-07-28,2008-07-28,EST,CHARLOTTE,NORTH CAROLINA,28262,T ,N ,Charlotte,5bec07592428d6f18923,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,297.0
3319,3320,848eeffbcda895572ba7,43f0436b905bfa7c2eec,b85143bf51323b72e53c,6d7c96234f242f0a2d18,Premier Parking : def leppard,XFINITY Center Mansfield Premier Parking,MISC,PARKING,PARKING,Premier Parking : def leppard,"VALID FOR PARKING ONLY%PREMIER PARKING%TWEETER CTR, MANSFIELD%PARKING FOR DEF LEPPARD%LOT OPENS 3 HOURS PRIOR%SAT AUG 11, 2007 7:00PM",1,35.0,Mail,2007-08-11 23:00:00,2007-08-11,2007-04-21,2007-04-21 00:00:00,2007-04-21,2007-04-25,EST,MANSFIELD,MASSACHUSETTS,02048,T ,N ,Boston,6d7c96234f242f0a2d18,70.0,200000.0,High School,High School,College,4.0,1.0,0.0,1.0,Professional Technical,158.1888544891641
3324,3325,d637bb9cef0ee5c648b5,9fcc7920be490298d7aa,b85143bf51323b72e53c,71919194f0dbfbaf8be6,"Premier Parking : red, white & boom 11",Verizon Wireless Amphitheater KC. Premier Parking,MISC,PARKING,PARKING,"Premier Parking : red, white & boom 11",THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%PREMIER PARKING PASS%VERIZON WIRELESS AMP-KC%SAT JUL 1 2006 2:30PM,1,20.0,TicketFast,2006-07-01 19:30:00,2006-07-01,2006-05-12,2006-05-14 00:00:00,2006-05-14,2006-05-14,CST,BONNER SPRINGS,KANSAS,66012,T ,N ,Kansas City,71919194f0dbfbaf8be6,44.36904761904762,86396.1038961039,Missing,Missing,Missing,1.0,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,158.1888544891641
3342,3343,01697eb687559d53b05f,9caaa3cea047cfffa7b3,b85143bf51323b72e53c,cca1ad0cef8b28671770,Premier Parking: Tom Petty,First Niagara Pavilion VIP Parking,MISC,PARKING,PARKING,Premier Parking: Tom Petty,USE 2ND LANE FROM LEFT%TOM PETTY / HEARTBREAKERS%PREMIER PARKING*10-JUN-08%RIGHT OF PEDESTRIAN WKWAY%POST-GAZETTE PAVILION%TUE JUN 10 2008  7:30PM,1,22.0,TicketFast,2008-06-10 23:30:00,2008-06-10,2008-02-04,2008-02-25 00:00:00,2008-02-25,2008-02-29,EST,BURGETTSTOWN,PENNSYLVANIA,15021,T ,N ,Pittsburgh,cca1ad0cef8b28671770,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,13.0
3345,3346,3b7f877ca24eab332024,9caaa3cea047cfffa7b3,b85143bf51323b72e53c,f8165f57c34ce9d4aa3d,Premier Parking: Jimmy Buffett,First Niagara Pavilion VIP Parking,MISC,PARKING,PARKING,Premier Parking: Jimmy Buffett,USE 2ND LANE FROM FAR LEFT%JIMMY BUFFETT%PREMIER PARKING*6-JUN-06%RIGHT OF PEDESTRIAN WLKWAY%POST-GAZETTE PAVILION%NOT RESP FOR ANY LOSSES,1,22.0,Mail,2006-06-07 00:00:00,2006-06-06,2006-03-11,2006-03-11 00:00:00,2006-03-11,2006-03-16,EST,BURGETTSTOWN,PENNSYLVANIA,15021,T ,N ,Pittsburgh,f8165f57c34ce9d4aa3d,46.0,62500.0,College,High School,High School,6.0,0.0,1.0,1.0,Clerical White Collar,158.1888544891641
3347,3348,7a29c4f21c89edfcb3d6,e4bb8385d140221019b5,b85143bf51323b72e53c,bf7c3d8a64bace32c385,Midflorida Amphitheatre Premier Parking,Midflorida Amphitheatre Premier Parking,MISC,PARKING,PARKING,Midflorida Amphitheatre Premier Parking,"THIS TICKET IS VALID%FOR PREMIER PARKING ONLY!%JUNE 15, 2007%FALL OUT BOY%FORD AMPHITHEATRE%*** USE MLK ENTRANCE ***",1,20.0,UPS,2007-06-15 22:00:00,2007-06-15,2007-02-17,2007-02-17 00:00:00,2007-02-17,2007-02-18,EST,TAMPA,FLORIDA,33610,T ,N ,Tampa,bf7c3d8a64bace32c385,64.0,62500.0,Graduate School,Graduate School,Missing,2.0,1.0,0.0,1.0,Professional Technical,158.1888544891641
3350,3351,30ccefbfc06ef7fa4fc6,002d7347ccac23f064b3,b85143bf51323b72e53c,5bb5082e3b50229c52b6,Premier Parking: Rascal Flatts,Hollywood Casino Amphitheatre Chicago VIP Parking,MISC,PARKING,PARKING,Premier Parking: Rascal Flatts,**PREMIER PARKING ONLY**%RASCAL FLATTS%TICKET VALID ONLY FOR%***PREMIER PARKING***%FIRST MIDWEST BANK AMP%SAT AUG 9 2008 8:00PM,1,30.0,TicketFast,2008-08-10 01:00:00,2008-08-09,2008-05-17,2008-05-17 00:00:00,2008-05-17,2008-07-31,CST,TINLEY PARK,ILLINOIS,60477,T ,N ,Chicago,5bb5082e3b50229c52b6,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,17.0
3366,3367,ce5c7238bb97e4ec7e07,9babfdb02a7f8004fc6e,89712180ab9f1ed64244,41cf0c3aed22c851593e,The Gorge Premier Parking Event: Vans Warped Tour,Gorge Amphitheatre Star Parking,MISC,PARKING,PARKING,The Gorge Premier Parking Event: Vans Warped Tour,"THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%* GOOD THIS DAY ONLY *%PREMIER PARKING PASS%GORGE AMPHITHEATRE-GEORGE%SAT AUG 15, 2009",1,28.0,TicketFast,2009-08-15 19:00:00,2009-08-15,2009-04-17,2009-07-09 00:00:00,2009-07-09,2009-07-09,PST,GEORGE,WASHINGTON,98848,T ,N ,Seattle,41cf0c3aed22c851593e,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,10.0
3381,3382,7563ea3c9caf3b1d09c3,91c03a34b562436efa3c,0f97c4f51552bd490608,9126d7ff6cccaeb43d18,White River Amphitheatre Parking: Kube 93 summer jam,White River Amphitheatre Premier Parking,MISC,PARKING,PARKING,White River Amphitheatre Parking: Kube 93 summer jam,"THIS TICKET IS VALID FOR%PARKING THIS DATE ONLY%PREMIER PARKING PASS%ENTER LOTS AT GATE 3%WHITE RIVER AMPHITHEATRE%SUN JUL 20, 2008",1,20.0,TicketFast,2008-07-20 21:00:00,2008-07-20,2008-05-31,2008-06-11 00:00:00,2008-06-11,2008-06-11,PST,AUBURN,WASHINGTON,98092,T ,N ,Seattle,9126d7ff6cccaeb43d18,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,14.0
3396,3397,08ce4ec50bd8e257e898,86548c5bce2089a5d311,b85143bf51323b72e53c,cad17a6dfdfa57fff313,Vip Blossom Music Center Parking : blink 182,Blossom Music Center Premier Parking,MISC,PARKING,PARKING,Vip Blossom Music Center Parking : blink 182,*** PARKING RECEIPT ***%BLINK 182 PARKING%THIS IS NOT A PASS%BLOSSOM MUSIC CENTER%*** RECEIPT ONLY ***%WED SEP 30 2009  6:30PM,1,15.0,Mail,2009-09-30 22:30:00,2009-09-30,2009-05-27,2009-06-23 00:00:00,2009-06-22,2009-06-23,CST,CUYAHOGA FALLS,OHIO,44223,T ,N ,Cleveland,cad17a6dfdfa57fff313,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,132.0
3407,3408,b72dda7c460c57fd0a5e,c2771bc344c9db424eac,b85143bf51323b72e53c,764f5051603207da8452,Super Premier Parking : jonas brothers,Shoreline Mountain View Premier Parking,MISC,PARKING,PARKING,Super Premier Parking : jonas brothers,THIS TICKET IS VALID%FOR PARKING ONLY%GOOD 7/15/08 ONLY%SUPER PREMIER PARKING%SHORELINE AMPHITHEATRE%TUE JUL 15 2008 7:00 PM,1,20.0,Mail,2008-07-16 02:00:00,2008-07-15,2008-03-25,2008-03-25 00:00:00,2008-03-25,2008-03-28,PST,MOUNTAIN VIEW,CALIFORNIA,94043,T ,N ,N. California,764f5051603207da8452,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,404.0
3413,3414,b6ebd910cbf348f866b1,dcf5dff6a6534968c4d4,b85143bf51323b72e53c,fc7ac7f9db55f9093223,Premier Parking : counting crows / goo goo dolls,Sleep Train Pavilion Concord Premier Parking,MISC,PARKING,PARKING,Premier Parking : counting crows / goo goo dolls,THIS TICKET IS VALID%FOR PARKING ONLY-GATE B%GOOD 6/25/06 ONLY%PREMIER PARKING%SLEEP TRAIN PAVILION%SUN JUN 25 2006,1,20.0,TicketFast,2006-06-26 02:00:00,2006-06-25,2006-05-03,2006-05-07 00:00:00,2006-05-07,2006-05-07,PST,CONCORD,CALIFORNIA,94521,T ,N ,N. California,fc7ac7f9db55f9093223,48.0,35000.0,Graduate School,Missing,Missing,1.0,0.0,0.0,1.0,Professional Technical,158.1888544891641
3414,3415,cd8eed48702e820282fc,8f53c0b7cd7810a1829d,b85143bf51323b72e53c,9a2858a6ae47d8bbd7a2,Cricket Pavilion Premier Parking: The Police,Cricket Pavilion Phx. Premier Parking,MISC,PARKING,PARKING,Cricket Pavilion Premier Parking: The Police,GOOD FOR PARKING ONLY%PREMIER PARKING PASS%ENTER OF 79TH AVENUE%CRICKET PAVILION%GOOD THIS DATE ONLY%SAT MAY 24 2008 8:00 PM,1,20.0,UPS,2008-05-25 02:00:00,2008-05-24,2008-02-25,2008-02-25 00:00:00,2008-02-25,2008-02-26,MST,PHOENIX,ARIZONA,85035,T ,N ,Arizona,9a2858a6ae47d8bbd7a2,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,42.0
3422,3423,f258d4d8a11a23d254ff,1a3e9aecd0617706a794,e2981973281c70939168,193145010af78b232233,3 Day Gorge Camping For Sasquatch! Festival,Gorge Camping,MISC,CAMPING,INVALID,3 Day Gorge Camping For Sasquatch! Festival,"%OVERNIGHT C A M P I N G%* GOOD FRI, SAT & SUN *%SASQUATCH! FESTIVAL%GORGE CAMPGROUND%FRI-SUN MAY 26-28, 2006",1,100.0,Mail,2006-05-26 19:00:00,2006-05-26,2006-03-04,2006-03-03 00:00:00,2006-03-03,2006-03-07,PST,QUINCY,WASHINGTON,98848,T ,N ,Seattle,193145010af78b232233,44.0,62500.0,Missing,Missing,Missing,2.0,0.0,0.5615384615384615,1.0,Professional Technical,158.1888544891641
3433,3434,102d0d328daac4389380,02fee4e221f610d8d7bd,b85143bf51323b72e53c,beff818399979169aaed,Premier Parking: Breaking Benjamin,Chevrolet Theatre Premier Parking,MISC,PARKING,PARKING,Premier Parking: Breaking Benjamin,THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%BREAKING BENJAMIN%CHEVROLET THEATRE%WED APR 2 2008 6:30PM,1,10.0,BWC,2008-04-02 22:30:00,2008-04-02,2008-01-18,2008-01-18 00:00:00,2008-01-18,2008-01-22,EST,WALLINGFORD,CONNECTICUT,06492,T ,N ,Boston,beff818399979169aaed,44.36904761904762,86396.1038961039,Missing,Missing,Missing,2.5795454545454546,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,73.0
3450,3451,e41c7c2ae67f54a60c24,a14232befff04be1e2f3,b85143bf51323b72e53c,94dcea69167560510a99,Paul Simon-pnc Bank Arts Center Holmdel Premier Parking,PNC Bank Arts Center Holmdel Premier Parking,MISC,PARKING,PARKING,Paul Simon-pnc Bank Arts Center Holmdel Premier Parking,"THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%PREMIER PARKING PASS%PNC BANK ARTS CENTER%SUN JUL 16, 2006 8:00PM",1,30.0,UPS,2006-07-17 00:00:00,2006-07-16,2006-05-06,2006-05-12 00:00:00,2006-05-12,2006-05-13,EST,HOLMDEL,NEW JERSEY,07733,T ,N ,New York,94dcea69167560510a99,24.0,86396.1038961039,Missing,Missing,Missing,1.0,0.6687898089171974,0.5615384615384615,0.9420289855072463,Missing,158.1888544891641
